fire_name,fire_size,fire_size_class,stat_cause_descr,latitude,longitude,state,disc_clean_date,cont_clean_date,discovery_month,disc_date_final,cont_date_final,putout_time,disc_date_pre,disc_pre_year,disc_pre_month,wstation_usaf,dstation_m,wstation_wban,wstation_byear,wstation_eyear,Vegetation,fire_mag,weather_file,Temp_pre_30,Temp_pre_15,Temp_pre_7,Temp_cont,Wind_pre_30,Wind_pre_15,Wind_pre_7,Wind_cont,Hum_pre_30,Hum_pre_15,Hum_pre_7,Hum_cont,Prec_pre_30,Prec_pre_15,Prec_pre_7,Prec_cont,remoteness,putout_time_num,region,cause_category,Vegetation_group,mid50_hi
NA,3.5,B,Arson,35.4383333,-88.7316667,TN,11/12/2005,11/12/2005,Nov,11/12/2005 14:00,11/12/2005 16:50,0 days 00:00:00.000000000,10/13/2005,2005,Oct,723347,86835.92143999999,99999,1991,2020,15,0.1,723347-03809-2005.gz,14.67612843,14.4411215,17,0,2.217263844,2.5385046730000003,2.970682731,0,60.16286645,57.50560748,58.18674699,0,1,1,1,0,0.19432450201291052,0,South,Arson,Forest,0
NA,2,B,Smoking,32.49122268,-111.2294934,AZ,7/1/1993,7/1/1993,Jul,7/1/1993 13:53,7/1/1993 15:00,0 days 00:00:00.000000000,6/1/1993,1993,Jun,722745,48548.78883,23109,1954,2020,12,0.1,722745-23109-1993.gz,29.69718706,32.21960784,33.48969697,0,3.824753868,3.870308123,3.866666667,0,17.10829817,15.98319328,16.65454545,0,0,0,0,0,0.4104322173980386,0,West,Recreational,Shrubland,0
NA,2,B,Debris Burning,33.24531531,-89.3799803,MS,8/5/1999,8/5/1999,Aug,8/5/1999 21:47,8/5/1999 23:15,0 days 00:00:00.000000000,7/6/1999,1999,Jul,722359,71428.81507000001,13978,1942,2010,16,0.1,722359-13978-1999.gz,26.89917062,28.35655527,28.98117647,0,1.936848341,1.822365039,1.861764706,0,78.91870968,77.04444444,73.65432099,0,1,1,0,0,0.2016673433965024,0,South,Debris Burning,Forest,0
NA,8,B,Arson,33.28415051,-89.60618759,MS,2/5/1999,2/5/1999,Feb,2/5/1999 13:34,2/5/1999 17:30,0 days 00:00:00.000000000,1/6/1999,1999,Jan,722359,50529.9061,13978,1942,2010,16,0.1,722359-13978-1999.gz,11.8,13.78234086,13.72941176,0,4.0802234639999995,3.805954825,3.664705882,0,79.75836431,81.80681818,83.99565217,0,1,1,1,0,0.20371141026824957,0,South,Arson,Forest,1
NA,7,B,Debris Burning,34.12667129,-88.90341925,MS,3/4/1996,3/4/1996,Mar,3/4/1996 13:40,3/4/1996 15:00,0 days 00:00:00.000000000,2/3/1996,1996,Feb,723307,80708.74222999999,99999,1977,2005,16,0.1,723307-99999-1996.gz,8.66047486,12.58603352,10.67349398,0,3.462988827,3.505586592,3.5156626510000004,0,58.88547486,59.10893855,56.55421687,0,0,0,0,0,0.19672074549231233,0,South,Debris Burning,Forest,1
NA,2,B,Fireworks,44.29923127,-94.32943035,MN,7/6/2012,7/7/2012,Jul,7/6/2012 23:19,7/7/2012 0:20,1 days 00:00:00.000000000,6/6/2012,2012,Jun,726567,13752.21636,99999,2006,2020,15,0.1,726567-04980-2012.gz,24.43095459,25.74351852,28.42857143,30.43055556,3.902923434,3.155,2.62797619,3.108333333,62.83294664,64.19907407,67.24404762,64.61111111,0,0,0,0,0.2419390771768084,1,Midwest,Recreational,Forest,0
NA,2.49,B,Debris Burning,31.3444,-84.1557,GA,9/22/1995,9/22/1995,Sep,9/22/1995 12:15,9/22/1995 13:01,0 days 00:00:00.000000000,8/23/1995,1995,Aug,722268,123219.2778,13839,1935,2020,12,0.1,722268-93843-1995.gz,25.9008547,25.80541401,25.61888112,0,3.682222222,3.3681528660000004,3.26013986,0,69.90718039,70.90460526,67.61764706,0,0,0,0,0,0.15570692869963576,0,South,Debris Burning,Shrubland,0
OLD PLANK RD,15,C,Arson,34.95395,-78.99305,NC,3/20/2010,3/21/2010,Mar,3/20/2010 19:30,3/21/2010 4:30,1 days 00:00:00.000000000,2/18/2010,2010,Feb,723035,10554.20638,99999,1937,2020,16,1,723035-93740-2010.gz,9.364617169,12.54093023,12.83317308,15.35,3.3867749419999997,2.97,3.458173077,2.5333333330000003,60.87043581,60.87290168,62.375,46.54166667,1,1,1,0,0.10739003625506528,1,South,Arson,Forest,1
NA,5,B,Missing/Undefined,33.25833333,-81.05416667,SC,2/27/1994,2/27/1994,Feb,NA,NA,0 days 00:00:00.000000000,1/28/1994,1994,Jan,723100,76060.11678,13883,1973,2020,16,0.1,723100-13883-1994.gz,10.02388889,11.06472222,13.57857143,0,3.1825,2.959444444,3.107142857,0,71.06966618,66.17109145,65.72666667,0,1,1,1,0,0.12668712195163567,0,South,Other/Unknown,Forest,0
FY2001-BRANTLEY-103,2.63,B,Debris Burning,31.0867,-82.098,GA,5/9/2001,5/9/2001,May,5/9/2001 23:16,5/9/2001 23:16,0 days 00:00:00.000000000,4/9/2001,2001,Apr,722060,76147.44734,13889,1973,2010,12,0.1,722060-13889-2001.gz,19.63388339,19.19191919,19.89253112,0,3.279535398,3.5393075360000004,3.666804979,0,71.99882491,75.87826087,76.03755869,0,1,1,1,0,0.1375226482413392,0,South,Debris Burning,Shrubland,0
ELDER,10,C,Arson,34.1501,-98.6003,OK,1/5/2000,1/5/2000,Jan,1/5/2000 11:30,1/5/2000 16:30,0 days 00:00:00.000000000,12/6/1999,1999,Dec,723528,41841.8468,99999,1973,2020,16,1,723528-99999-1999.gz,5.776845637999999,6.4180327870000005,9.642857143,0,4.775,4.183606557,4.507142857,0,62.79442509,59.07786885,49.52857143,0,1,0,0,0,0.2869074643359484,0,South,Arson,Forest,1
NA,5,B,Missing/Undefined,34.4556996,-95.35220355,OK,3/30/1993,3/30/1993,Mar,3/30/1993 13:23,3/30/1993 14:45,0 days 00:00:00.000000000,2/28/1993,1993,Feb,723566,61607.4454,93950,1947,2020,16,0.1,723566-93950-1993.gz,9.946099291,11.92655367,14.2497006,0,3.66141844,3.736723164,3.604790419,0,66.17130307,68.39233038,65.46107784,0,0,0,0,0,0.25613001946210434,0,South,Other/Unknown,Forest,0
UTE TRAIL2,2,B,Fireworks,37.1947,-108.7214,CO,6/7/2005,6/7/2005,Jun,6/7/2005 17:15,6/7/2005 21:00,0 days 00:00:00.000000000,5/8/2005,2005,May,724767,15065.49214,93069,1973,2020,0,0.1,724767-99999-2005.gz,15.21721311,16.80645161,15.31034483,0,3.543442623,3.890322581,4.063793103,0,41.71448087,39.03225806,41.6954023,0,1,1,1,0,0.38272360152797913,0,West,Recreational,Tundra/Barren,0
JOHNSON RD,4,B,Lightning,47.0666,-116.851,ID,8/2/1997,8/2/1997,Aug,8/2/1997 13:25,8/2/1997 21:00,0 days 00:00:00.000000000,7/3/1997,1997,Jul,727857,40613.44332,99999,1940,2020,15,0.1,727857-99999-1997.gz,20.74705882,21.86590038,22.71900826,0,1.011568627,0.95862069,0.275206612,0,60.84294235,59.58301158,59.56666667,0,0,0,0,0,0.4600360638267096,0,West,Natural,Forest,0
NA,2,B,Arson,47.53710974,-92.21453647,MN,4/27/2015,4/27/2015,Apr,4/27/2015 16:45,4/27/2015 17:15,0 days 00:00:00.000000000,3/28/2015,2015,Mar,727474,24791.29878,4923,2006,2020,15,0.1,727474-04923-2015.gz,3.429882713,5.568516421,2.055445545,0,3.431310556,3.693544734,3.930693069,0,58.02863436,57.11058824,60.46138211,0,0,0,0,0,0.22151389268160804,0,Midwest,Arson,Forest,0
NA,2,B,Arson,33.549316999999995,-85.98000400000001,AL,6/15/2006,6/15/2006,Jun,6/15/2006 17:20,6/15/2006 19:00,0 days 00:00:00.000000000,5/16/2006,2006,May,999999,7579.405984999999,73803,2001,2019,16,0.1,999999-54828-2006.gz,18.48404255,18.08356546,16,0,2.072695035,2.040111421,2.204790419,0,63.65602837,61.97214485,61.03592814,0,0,0,0,0,0.17055314984495462,0,South,Arson,Forest,0
NA,1.96,B,Miscellaneous,42.7537891,-73.77052659,NY,5/7/2007,5/7/2007,May,5/7/2007 0:34,5/7/2007 0:34,0 days 00:00:00.000000000,4/7/2007,2007,Apr,725180,2450.0903510000003,14735,1973,2020,4,0.1,725180-14735-2007.gz,7.830217028,11.72776831,11.87956522,0,3.649916388,3.302564103,3.992105263,0,62.43874891,57.70036101,47.05263158,0,1,1,1,0,0.05815370356431249,0,Northeast,Other/Unknown,Grassland,0
HART,68,C,Lightning,34.4794,-98.343,OK,6/17/2006,6/17/2006,Jun,6/17/2006 13:25,6/17/2006 20:30,0 days 00:00:00.000000000,5/18/2006,2006,May,723528,60599.4573,99999,1973,2020,16,1,723528-03981-2006.gz,28.39402174,29.38888889,30.30769231,0,6.0875,5.753888889,6.915976331,0,45.73097826,41.26111111,40.22485207,0,1,0,0,0,0.28425841605390634,0,South,Natural,Forest,1
NA,5.15,B,Debris Burning,32.4416,-84.4611,GA,5/31/1992,5/31/1992,May,5/31/1992 17:35,5/31/1992 19:05,0 days 00:00:00.000000000,5/1/1992,1992,May,722255,45950.75725,93842,1939,2020,12,0.1,722255-93842-1992.gz,21.69152778,23.27361111,22.61011905,0,3.406805556,3.383333333,3.3559523810000003,0,61.56467316,63.84401114,68.95209581,0,1,1,1,0,0.15764406804729814,0,South,Debris Burning,Shrubland,1
DRIPPING SPRINGS,75,C,Arson,35.58333333,-93.29,AR,1/14/2009,1/15/2009,Jan,1/14/2009 19:00,1/15/2009 16:30,1 days 00:00:00.000000000,12/15/2008,2008,Dec,723429,39108.7471,99999,2005,2009,15,1,723429-53920-2008.gz,3.939913545,5.745652174,0,0,1.951585014,1.869565217,0,0,78.70461538,55.54347826,0,0,1,1,0,0,0.23620352305668657,1,South,Arson,Forest,1
QUARRY,2,B,Equipment Use,38.170319,-120.67575,CA,9/25/1999,9/25/1999,Sep,9/25/1999 14:53,9/25/1999 15:27,0 days 00:00:00.000000000,8/26/1999,1999,Aug,724920,57523.08622999999,23237,1973,2020,0,0.1,724920-23237-1999.gz,21.86534789,20.6927027,21.44970414,0,3.342837653,3.114594595,3.081656805,0,62.36944444,64.42016807,63.088757400000006,0,0,0,0,0,0.5021357432725657,0,West,Infrastructure,Tundra/Barren,0
NA,2,B,Miscellaneous,32.71684697,-88.71893908,MS,8/22/1999,8/22/1999,Aug,8/22/1999 15:15,8/22/1999 17:00,0 days 00:00:00.000000000,7/23/1999,1999,Jul,722340,42410.72809,13865,1977,2019,12,0.1,722340-13865-1999.gz,28.17919294,27.98989899,27.95,0,1.933669609,1.996464646,1.911931818,0,70.7983871,68.64444444,62.62650602,0,1,1,0,0,0.19599340305103288,0,South,Other/Unknown,Shrubland,0
MEYERS,72,C,Miscellaneous,31.59527778,-90.76722222,MS,10/6/2006,10/6/2006,Oct,10/6/2006 16:00,10/6/2006 22:00,0 days 00:00:00.000000000,9/6/2006,2006,Sep,722357,49003.82951,3961,2005,2020,12,1,722357-03961-2006.gz,23.46892393,22.62059369,23.36706349,0,2.1793967519999997,2.340445269,1.511309524,0,69.12436195,69.38868275,68.11706349,0,1,1,0,0,0.2155714494701204,0,South,Other/Unknown,Shrubland,1
"22373 150TH ST. CARROLL, IA, IA",80,C,Missing/Undefined,42.139649,-94.85413,IA,10/6/2011,10/6/2011,Oct,NA,NA,0 days 00:00:00.000000000,9/6/2011,2011,Sep,725468,11566.48615,99999,2006,2020,9,1,725468-04910-2011.gz,14.88991674,14.18316374,15.60912698,0,2.86919519,3.066049954,3.62797619,0,61.68072289,56.360519,46.32868526,0,0,0,0,0,0.24756364183751223,0,Midwest,Other/Unknown,Tundra/Barren,1
NA,5,B,Arson,31.068193,-86.234275,AL,3/24/2008,3/24/2008,Mar,3/24/2008 15:28,3/24/2008 18:11,0 days 00:00:00.000000000,2/23/2008,2008,Feb,720361,7927.150218000001,63870,2005,2020,12,0.1,720361-63870-2008.gz,15.70152761,17.16733668,17.51361257,0,2.930434783,3.4163316580000003,3.860732984,0,74.75251256,70.71284635,63.66492147,0,1,1,1,0,0.17463104832006882,0,South,Arson,Shrubland,0
NA,2,B,Arson,30.9604616,-89.29258221,MS,3/14/1994,3/14/1994,Mar,3/14/1994 9:40,3/14/1994 10:30,0 days 00:00:00.000000000,2/12/1994,1994,Feb,722348,56293.41204,53808,1973,2020,12,0.1,722348-99999-1994.gz,11.63969359,11.916991640000001,12.4702381,0,1.88454039,1.994707521,2.044047619,0,64.82869081,63.05849582,65.64285714,0,0,0,0,0,0.20252374094934789,0,South,Arson,Shrubland,0
MIDDLE RIVER RD,5,B,Arson,34.05666667,-78.26283333,NC,2/21/2013,2/21/2013,Feb,2/21/2013 16:50,2/21/2013 18:29,0 days 00:00:00.000000000,1/22/2013,2013,Jan,997794,20265.8266,99999,2008,2020,16,0.1,997794-99999-2013.gz,10.17151163,11.13988095,8.922916667,0,5.8761627910000005,6.405357143,6.877083333,0,0,0,0,0,0,0,0,0,0.10155754118220715,0,South,Arson,Forest,0
LOCAL,4.2,B,Equipment Use,33.9841,-116.583,CA,6/10/2005,6/10/2005,Jun,6/10/2005 8:56,6/10/2005 12:50,0 days 00:00:00.000000000,5/11/2005,2005,May,690150,51961.29555,93121,1990,2020,16,0.1,690150-93121-2005.gz,26.41257764,26.41305638,24.64591195,0,3.1004680189999996,3.72245509,4.019620253,0,26.646875,26.24324324,27.53797468,0,0,0,0,0,0.462969377173051,0,West,Infrastructure,Forest,0
KIRKWOOD,3,B,Powerline,38.321538,-121.145167,CA,6/20/2010,6/20/2010,Jun,6/20/2010 17:42,6/20/2010 18:10,0 days 00:00:00.000000000,5/21/2010,2010,May,724833,30415.97412,23206,2006,2020,0,0.1,724833-23206-2010.gz,19.56260032,20.79247312,20.41091493,0,3.838924559,3.994086022,3.401926164,0,48.68541157,44.72324324,45.90369181,0,0,0,0,0,0.5068694920706089,0,West,Infrastructure,Tundra/Barren,0
ISKKCON,11,C,Miscellaneous,35.198383,-86.36546700000001,TN,11/4/2014,11/4/2014,Nov,11/4/2014 13:09,11/4/2014 15:45,0 days 00:00:00.000000000,10/5/2014,2014,Oct,721031,22893.43034,348,2012,2020,15,1,721031-00348-2014.gz,13.4431109,10.71216342,8.475149105,0,2.341094575,1.943454039,2.5956262430000003,0,75.06422018,71.90260366,70.66194332,0,0,0,0,0,0.17297234246601212,0,South,Other/Unknown,Forest,1
NA,10.5,C,Smoking,31.967557,-85.164754,AL,1/24/2005,1/24/2005,Jan,1/24/2005 15:04,1/24/2005 16:43,0 days 00:00:00.000000000,12/25/2004,2004,Dec,722255,64338.7134,93842,1939,2020,12,1,722255-93842-2004.gz,6.989411765,0,0,0,1.7852941180000002,0,0,0,61.07647059,0,0,0,1,0,0,0,0.1643122168657818,0,South,Recreational,Shrubland,1
TYLER CREEK,1.5,B,Lightning,46.68333333,-113.4433333,MT,8/28/1996,8/28/1996,Aug,8/28/1996 11:30,8/28/1996 15:30,0 days 00:00:00.000000000,7/29/1996,1996,Jul,727735,21072.12846,24139,1973,2005,15,0.1,727735-24139-1996.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4258765184803113,0,West,Natural,Forest,0
NA,7,B,Arson,34.192664,-85.887186,AL,9/17/2006,9/17/2006,Sep,9/17/2006 15:45,9/17/2006 18:45,0 days 00:00:00.000000000,8/18/2006,2006,Aug,999999,56571.56756,63896,2002,2019,16,0.1,999999-54828-2006.gz,18,16.53038674,15.70588235,0,1.880984952,1.716850829,1.835294118,0,77.130674,78.72905028,79.90476190000001,0,0,0,0,0,0.16928842087064822,0,South,Arson,Forest,1
RIVERSIDE,25,C,Arson,25.8868,-97.4442,TX,1/25/2002,1/26/2002,Jan,1/25/2002 18:15,1/26/2002 17:30,1 days 00:00:00.000000000,12/26/2001,2001,Dec,722500,3686.88291,12919,1997,2004,12,1,722500-12919-2001.gz,13.05971564,0,0,0,3.690769231,0,0,0,74.23369565,0,0,0,0,0,0,0,0.2825703033007898,1,South,Arson,Shrubland,1
LANGSTON,4,B,Miscellaneous,35.9408,-97.2553,OK,2/15/2006,2/15/2006,Feb,2/15/2006 15:00,2/15/2006 16:00,0 days 00:00:00.000000000,1/16/2006,2006,Jan,723537,17388.59793,53913,1941,2020,15,0.1,723537-53913-2006.gz,7.12568306,5.914529915,3.826086957,0,4.021174863,3.927635328,4.529813665,0,46.86831276,45.03133903,42.98757764,0,1,0,0,0,0.2730861342895936,0,South,Other/Unknown,Forest,0
NA,10.58,C,Arson,31.9949,-81.2888,GA,4/25/1993,4/25/1993,Apr,4/25/1993 17:00,4/25/1993 23:30,0 days 00:00:00.000000000,3/26/1993,1993,Mar,722090,29084.949460000003,99999,1945,2020,12,1,722090-99999-1993.gz,18.30749415,19.05165289,17.81647059,0,2.154225352,2.097520661,2.114117647,0,59.87914692,55.81932773,50.98823529,0,1,1,0,0,0.1296594382077343,0,South,Arson,Shrubland,1
NA,1.5,B,Debris Burning,36.56167,-79.14333,VA,3/16/1995,3/16/1995,Mar,NA,NA,0 days 00:00:00.000000000,2/14/1995,1995,Feb,724106,16988.971999999998,99999,1973,2020,0,0.1,724106-13728-1995.gz,7.712135177,8.607615894,9.326717557,0,3.026656394,3.0481727569999997,2.7915384619999997,0,63.05687204,65.54794521,46.25384615,0,1,0,0,0,0.10775067954141648,0,South,Debris Burning,Tundra/Barren,0
NA,4,B,Debris Burning,31.85632416,-89.27110233,MS,11/30/1999,11/30/1999,Nov,11/30/1999 13:22,11/30/1999 15:35,0 days 00:00:00.000000000,10/31/1999,1999,Oct,722348,43565.91961,53808,1973,2020,12,0.1,722348-99999-1999.gz,13.69735007,12.96089385,11.43452381,0,1.185893855,1.330446927,1.253571429,0,72.71304348,72.96470588,78.5617284,0,1,1,1,0,0.201656319164238,0,South,Debris Burning,Shrubland,0
NA,5,B,Arson,34.66511935,-89.64106194,MS,3/19/1995,3/19/1995,Mar,3/19/1995 16:30,3/19/1995 17:45,0 days 00:00:00.000000000,2/17/1995,1995,Feb,723340,53675.55578,13893,1942,2020,16,0.1,723340-13893-1995.gz,10.63902778,12.80472222,18.09702381,0,4.168611111000001,4.205,3.641666667,0,61.21789322,62.98245614,55.35119048,0,1,1,0,0,0.2031200444540349,0,South,Arson,Forest,0
GILLETTE CLOSE SHAVE,9,B,Debris Burning,48.6287,-117.8959,WA,3/31/2013,5/30/2013,Mar,3/31/2013 11:00,5/30/2013 11:30,60 days 00:00:00.000000000,3/1/2013,2013,Mar,727870,81388.34272,99999,2006,2020,15,0.1,727870-94119-2013.gz,2.578549223,3.284328358,4.082285714,7.328313252999999,2.233438819,2.444132653,1.188372093,3.325572979,74.92525773,68.30208333,66.16959064,64.75152999,1,1,0,1,0.47034137501587425,60,West,Debris Burning,Forest,1
CHIMAYO,10,C,Missing/Undefined,36.0044,-105.9664,NM,3/25/2012,3/28/2012,Mar,3/25/2012 17:43,3/28/2012 8:00,3 days 00:00:00.000000000,2/24/2012,2012,Feb,723654,30644.542639999996,99999,2006,2020,0,1,723654-93091-2012.gz,5.736294896,8.116412214,7.679245282999999,15.03703704,3.453166352,3.157633588,3.564989518,4.099074074,30.447178000000005,26.35841584,26.20588235,12.77570093,0,0,0,0,0.35646700754773497,3,West,Other/Unknown,Tundra/Barren,1
NA,18,C,Arson,34.6325251,-88.93778404,MS,1/27/2013,1/27/2013,Jan,1/27/2013 18:10,1/27/2013 21:25,0 days 00:00:00.000000000,12/28/2012,2012,Dec,720924,43766.92641,99999,2011,2015,16,1,720924-00311-2012.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19670815309193856,0,South,Arson,Forest,1
BIG ISLAND  (55),3,B,Lightning,29.7502,-81.4836,FL,6/8/2014,6/8/2014,Jun,6/8/2014 17:55,6/8/2014 19:44,0 days 00:00:00.000000000,5/9/2014,2014,May,722212,28094.368639999997,99999,1938,2020,12,0.1,722212-92814-2014.gz,25.26086957,26.14205021,25.73691589,0,4.082608696,4.014435146,4.621962616999999,0,71.87472767,72.17573222,69.06542056,0,1,1,1,0,0.13311063881071927,0,South,Natural,Shrubland,0
HUSKY,2.5,B,Debris Burning,64.7549,-147.0863,AK,5/26/2003,5/28/2003,May,5/26/2003 19:55,5/28/2003 11:00,2 days 00:00:00.000000000,4/26/2003,2003,Apr,702650,11731.28048,99999,1976,2005,0,0.1,702650-99999-2003.gz,8.803571429,8.463414634,10.09401709,14.47222222,3.176428571,3.08466899,2.935042735,2.922222222,49.14234234,53.6819788,48.22222222,41.02777778,1,1,0,0,0.7834248912210988,2,West,Debris Burning,Tundra/Barren,0
AGGIE CREEK,3,B,Lightning,65.199996,-148.300003,AK,7/21/1995,7/30/1995,Jul,NA,NA,9 days 00:00:00.000000000,6/21/1995,1995,Jun,702615,51717.63736,26498,1978,2005,0,0.1,702615-99999-1995.gz,18.538810199999997,19.29282051,18.66923077,15.38256881,3.236416185,3.197916667,3.593137255,3.937962963,58.88095238,58.61904762,59.84158416,57.03703704,1,1,1,1,0.79718437779225,9,West,Natural,Tundra/Barren,0
BLIND GULCH,7,B,Lightning,44.11833333,-103.685,SD,7/6/2001,7/7/2001,Jul,7/6/2001 4:00,7/7/2001 14:00,1 days 00:00:00.000000000,6/6/2001,2001,Jun,726605,41268.8168,386,1998,2005,15,0.1,726605-99999-2001.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3307347085632846,1,Midwest,Natural,Forest,1
NA,10,C,Arson,31.23903996,-89.70659011,MS,1/25/1994,1/25/1994,Jan,1/25/1994 10:35,1/25/1994 11:20,0 days 00:00:00.000000000,12/26/1993,1993,Dec,722348,43617.01054,53808,1973,2020,12,1,722348-99999-1993.gz,6.66993007,0,0,0,2.124475524,0,0,0,67.32167832,0,0,0,0,0,0,0,0.20610191088528884,0,South,Arson,Shrubland,1
DOF212/152,5,B,Arson,25.625504,-80.535618,FL,3/12/2002,3/12/2002,Mar,3/12/2002 9:45,3/12/2002 11:25,0 days 00:00:00.000000000,2/10/2002,2002,Feb,722029,10656.5062,99999,1962,2005,12,0.1,722029-99999-2002.gz,20.10344828,19.87327189,20.20657277,0,4.104942529,4.278110599,4.071830986,0,77.02008032,76.36386768,76.58706468,0,1,1,1,0,0.1283374942766331,0,South,Arson,Shrubland,0
NA,2,B,Debris Burning,33.40054239,-112.7088894,AZ,10/1/1992,10/1/1992,Oct,10/1/1992 11:25,10/1/1992 13:00,0 days 00:00:00.000000000,9/1/1992,1992,Sep,722788,30369.094080000003,99999,1942,2020,16,0.1,722788-99999-1992.gz,31.78607306,32.51176471,32.52772277,0,3.017201835,3.343181818,3.568316832,0,32.51146789,33.16818182,24.61386139,0,0,0,0,0,0.4245008939833075,0,West,Debris Burning,Forest,0
NA,6.8,B,Debris Burning,34.1559,-85.2732,GA,3/26/1995,3/26/1995,Mar,3/26/1995 12:00,3/26/1995 14:10,0 days 00:00:00.000000000,2/24/1995,1995,Feb,723200,23648.88309,99999,1990,2020,16,0.1,723200-93801-1995.gz,11.92390953,15.13646724,16.31454545,0,2.468608414,2.003133903,2.535757576,0,56.78444084,54.03703704,49.65454545,0,0,0,0,0,0.16377589082430188,0,South,Debris Burning,Forest,1
COMBINE,3,B,Equipment Use,46.11055556,-118.8477778,WA,6/29/2004,6/29/2004,Jun,6/29/2004 18:00,6/29/2004 19:15,0 days 00:00:00.000000000,5/30/2004,2004,May,727845,27099.12453,99999,1948,2005,9,0.1,727845-24163-2004.gz,20.26287263,22.66201117,25.8253012,0,3.510840108,2.74972067,2.468072289,0,54.00839161,51.07062147,50.37349398,0,1,1,1,0,0.4804977785522795,0,West,Infrastructure,Tundra/Barren,0
NA,10,C,Missing/Undefined,34.54380058,-95.43609633,OK,3/10/1996,3/10/1996,Mar,3/10/1996 19:21,3/10/1996 21:30,0 days 00:00:00.000000000,2/9/1996,1996,Feb,723566,49167.87102,93950,1947,2020,16,1,723566-93950-1996.gz,10.42956153,8.312676056,6.959756098,0,4.444822695,4.975070822,5.788271605,0,48.71509972,52.96581197,53.08024691,0,1,1,0,0,0.25685871623038703,0,South,Other/Unknown,Forest,1
NA,1.75,B,Equipment Use,41.96549304,-74.90902805,NY,4/30/2011,4/30/2011,Apr,4/30/2011 16:26,4/30/2011 17:18,0 days 00:00:00.000000000,3/31/2011,2011,Mar,725145,30847.75408,99999,1973,2020,15,0.1,725145-54746-2011.gz,9.27099768,11.00465116,15.30139721,0,3.700510441,3.829674419,3.16746507,0,67.46105769,69.13752456,74.08830022,0,1,1,1,0,0.06826338987742542,0,Northeast,Infrastructure,Forest,0
SMOOT,2,B,Equipment Use,37.8487865,-80.63658868,WV,10/31/2001,10/31/2001,Oct,10/31/2001 13:00,10/31/2001 13:00,0 days 00:00:00.000000000,10/1/2001,2001,Oct,724127,20934.46089,99999,1997,2005,0,0.1,724127-99999-2001.gz,8.045961003,6.515320334,5.6946107779999995,0,3.235128205,3.752380952,4.12020202,0,71.3592233,70.50609756,68.19318182,0,0,0,0,0,0.120215806638436,0,South,Infrastructure,Tundra/Barren,0
CROWFOOT,6.4,B,Smoking,44.0607,-73.5862,NY,9/6/2015,9/6/2015,Sep,9/6/2015 14:19,9/6/2015 20:50,0 days 00:00:00.000000000,8/7/2015,2015,Aug,999999,40270.308939999995,425,2010,2020,15,0.1,999999-53927-2015.gz,25.57770833,24.93467593,26.33854167,0,1.249722222,1.310833333,1.108333333,0,0,0,0,0,0,0,0,0,0.05613581192444905,0,Northeast,Recreational,Forest,1
NA,3,B,Miscellaneous,31.76667644,-90.75499373,MS,3/7/2013,3/7/2013,Mar,NA,3/7/2013 12:01,0 days 00:00:00.000000000,2/5/2013,2013,Feb,720932,37330.49551,317,2011,2018,12,0.1,720932-00317-2013.gz,10.24872152,9.391666667,7.476190476,0,2.387029289,2.610833333,2.832738095,0,70.07856694,67.36,66.01273885,0,0,0,0,0,0.2153322316817008,0,South,Other/Unknown,Shrubland,0
NA,8,B,Arson,34.261239,-87.031109,AL,3/24/2004,3/24/2004,Mar,3/24/2004 12:05,3/24/2004 17:18,0 days 00:00:00.000000000,2/23/2004,2004,Feb,722031,15966.00775,63839,1943,2020,16,0.1,722031-99999-2004.gz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17959398633379275,0,South,Arson,Forest,1
NA,35,C,Debris Burning,35.65381,-93.40918,AR,2/8/2015,2/8/2015,Feb,2/8/2015 15:38,2/8/2015 18:30,0 days 00:00:00.000000000,1/9/2015,2015,Jan,723429,52363.496589999995,53920,1973,2020,15,1,723429-53920-2015.gz,4.218126521,5.336989796,3.8125,0,2.031425091,2.559846547,2.867336683,0,66.45665446,64.88205128,65.76767677,0,1,1,1,0,0.23726804342639785,0,South,Debris Burning,Forest,1
NA,25,C,Debris Burning,34.34396911,-90.06517876,MS,10/26/1998,10/26/1998,Oct,10/26/1998 16:05,10/26/1998 17:30,0 days 00:00:00.000000000,9/26/1998,1998,Sep,723340,79313.29985,13893,1942,2020,16,1,723340-13893-1998.gz,20.3155496,17.69100817,14.83333333,0,3.75308311,3.982016349,4.380952381,0,68.74471086,64.09943182,61.4691358,0,1,0,0,0,0.20721348448941845,0,South,Debris Burning,Forest,1
NA,9.68,B,Debris Burning,32.9039,-82.887,GA,3/25/1995,3/25/1995,Mar,3/25/1995 11:40,3/25/1995 12:40,0 days 00:00:00.000000000,2/23/1995,1995,Feb,722170,75746.0117,3813,1942,2005,12,0.1,722170-03813-1995.gz,14.190432800000002,15.51556122,17.92316384,0,2.890877993,2.5887468030000003,3.1846590910000003,0,71.04193139,66.26145553,64.66285714,0,1,1,1,0,0.1432285906838362,0,South,Debris Burning,Shrubland,1
